project,commit_id,contains_bug,bug_probability,prediction,error_type,time_stamp,ns,nd,nf,entropy,la,ld,lt,is_fix,ndev,age,nuc,exp,rexp,sexp,htmlcss,strict,bdom,so,tc
three.js,b3a7ea1736ab4f4b59229a4c72f82455b6a6a7f5,False,0.0009936418736791381,0,True Negative,1516722748,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,11581,3728.63,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,e78f14bd43cc557297a86a340d656656ffc628a5,False,0.001425921322581833,0,True Negative,1516724660,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,471,207.21,12.0,0.0,0.0,0.0,0.0,0.0
Ghost,1ba834f0788ba2e59d0def3930c6a8d2e54a8946,False,0.0013779396235509144,0,True Negative,1516724770,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,472,208.21,266.0,0.0,0.0,0.0,0.0,0.0
Ghost,8ab9f38ab2743243b030193e67266f9c35ae659c,False,0.001357282998523211,0,True Negative,1516724770,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,473,209.21,82.0,0.0,0.0,0.0,0.0,0.0
Ghost,d0bc56ced834b64ea3159a2a0e94a206c28f645b,False,0.008210435505287689,0,True Negative,1516725846,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,474,210.21,0.0,0.0,0.0,0.0,0.0,0.0
parcel,deea87829a49a6f8112a52ae3700e18a11199713,False,0.0051773516327638,0,True Negative,1516727062,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,43,39.74,21.0,0.0,0.0,0.0,0.0,0.0
parcel,ab20b8166b39d3b564fdeddc28e2bac9c24a7899,False,0.005026507057791571,0,True Negative,1516727062,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,42,38.74,20.0,0.0,0.0,0.0,0.0,0.0
parcel,5ded330bfbc2af7f3d4863da403971627a033f82,False,0.0014141156382935912,0,True Negative,1516727303,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,466,374.67,99.0,0.0,0.0,0.0,0.0,0.0
parcel,b3b49f362e3f82d5306ad93de4654c14a3fc0e53,False,0.0014141156382935912,0,True Negative,1516727303,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,467,375.67,100.0,0.0,0.0,0.0,0.0,0.0
parcel,e9596d61f8ec534896359a3820817574c8fb1ea4,False,0.0014141156382935912,0,True Negative,1516727702,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,469,377.67,101.0,0.0,0.0,0.0,0.0,0.0
parcel,f474fb580aa4c924019d29b566be0a28840f4a60,False,0.001435635961492841,0,True Negative,1516727702,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,468,376.67,188.0,0.0,0.0,0.0,0.0,0.0
pdf.js,b6c57d90887c1a936e2638e83cf88576aea8ca36,False,0.014193131176563225,0,True Negative,1516732002,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1551,637.4,0.0,0.0,0.0,0.0,0.0,0.0
three.js,be6787339aecfa3def64650965674da1fb171264,False,0.1255757589715698,0,True Negative,1516732835,1,2,4,0.198624,44,23,119.0,0,7.0,126.41,80.0,11582,3729.1,833.0,0.0,0.0,0.0,4.0,0.0
three.js,71b60f9bca0ab25408b49f446d0f69a6e7071120,False,0.0009936418736791381,0,True Negative,1516732881,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,11583,3730.1,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,839fbdfe47dc04ff5c3047faaa05ddfa51f02d47,False,0.005486416873124351,0,True Negative,1516732914,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,8,5.66,7.0,0.0,0.0,0.0,0.0,0.0
webpack,77bb4c00552c0f497878cfda31b50ffdefc04d42,False,0.73182431484455,1,False Positive,1516734512,2,3,9,0.433644,44,28,473.22,0,11.0,14.98,53.78,49,46.08,30.0,0.0,0.0,0.0,0.0,0.0
pdf.js,44025a3ec12d5d9969a7c2ba1079ba1d196339e0,False,0.2593607181273411,0,True Negative,1516734723,1,1,1,0.0,8,4,864.0,0,1.0,17.29,40.0,133,50.89,32.0,0.0,0.0,0.0,0.0,0.0
meteor,b8ad84b6b82bcf18ff1cf564be3a20837b874354,False,0.1144988390077803,0,True Negative,1516735865,1,7,7,1.0,7,7,38.29,0,17.0,13.55,94.29,3504,1779.18,1294.0,0.0,0.0,0.0,0.0,0.0
three.js,1d89bd105dc7956a9427daf09c8cb7a12d1aab44,False,0.2356503520165987,0,True Negative,1516736158,1,1,4,1.0,4,4,65.5,0,4.0,54.04,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meteor,87ab1084ef578fd30bea5eb40190b7ea0072f30c,False,0.10752509347428212,0,True Negative,1516736437,2,14,13,1.0,13,13,28.46,0,17.0,0.34,73.31,3505,1780.16,1062.0,0.0,0.0,0.0,0.0,0.0
webpack,ba7cedf79f4323b9c70fa38dca78d27a944ff616,False,0.21070843937968442,0,True Negative,1516737609,1,1,1,0.0,4,0,129.0,0,3.0,4.16,144.0,50,47.07,38.0,0.0,0.0,0.0,0.0,0.0
webpack,aa7d5d5554b891f2a3a658245908b1960e9d9f76,False,0.5080038529543857,1,False Positive,1516737660,1,1,1,0.0,29,30,133.0,0,4.0,0.0,145.0,51,48.07,39.0,0.0,0.0,0.0,0.0,0.0
material-ui,a39d4a997d7db256edf4d9b33b5d933555ef18be,False,0.6082060080280838,1,False Positive,1516739822,2,2,2,0.450982,21,1,106.0,0,7.0,5.44,22.5,4,3.63,3.0,0.0,0.0,0.0,0.0,0.0
webpack,d575b78199c336ef98f74bbb0612c20baa5c7cd4,False,0.006680261975677162,0,True Negative,1516741522,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3576,1589.06,0.0,0.0,0.0,0.0,0.0,0.0
webpack,7b8fa112e06887b7a48590f4eb97990478e4ae5d,False,0.5968348998576823,1,False Positive,1516742903,1,2,7,0.3749139999999999,16,61,546.71,0,11.0,19.92,57.43,52,49.06,40.0,0.0,0.0,0.0,0.0,0.0
meteor,ca6197fce42d1c8d547d9764a3c6e2216bb9e95b,False,0.14644757192389643,0,True Negative,1516743435,1,1,1,0.0,1,1,222.0,1,12.0,11.04,108.0,3506,1780.93,1296.0,0.0,0.0,0.0,0.0,0.0
babel,b96fdf878058ba77f05fe4b8cb9e1e05a8b5c6b6,True,0.8484244399910045,1,True Positive,1516743752,1,5,9,0.5502020000000001,77,12,22.11,1,2.0,3.99,0.22,51,32.8,15.0,0.0,0.0,0.0,3.0,7.0
webpack,e82677c09cec851a12bd6894b540cb6a320deb8e,False,0.006680261975677162,0,True Negative,1516744325,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3577,1589.98,0.0,0.0,0.0,0.0,0.0,0.0
react,cba51badce7923f76770149a3248a7baab87bc92,True,0.8916894734662999,1,True Positive,1516744915,1,4,10,0.272228,529,12,755.3,0,30.0,4.83,33.6,146,97.42,21.0,0.0,0.0,0.0,7.0,6.0
webpack,5c63d3cb4311ab7a6867a0d0426edd459facc376,True,0.8329895894417233,1,True Positive,1516745366,2,2,9,0.353539,317,273,176.78,0,6.0,4.7,19.89,3578,1590.95,1034.0,0.0,3.0,0.0,14.0,0.0
material-ui,38636684d6d3b03deaf00b17fe5bc0a1ea2a8075,False,0.21157899353350793,0,True Negative,1516746386,1,1,1,0.0,1,0,279.0,1,10.0,1.01,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
babel,88e550c733ef7c625ef165a76f606eab6013644c,False,0.006407898739321098,0,True Negative,1516746705,1,4,2,0.0570388,0,23,146.0,0,11.0,114.51,13.0,12,10.89,11.0,0.0,0.0,0.0,2.0,1.0
react,098745b2d16b3fc6b205ba8541530aaa48eedf77,False,0.3143943690653823,0,True Negative,1516747610,1,1,1,0.0,6,5,110.0,1,1.0,18.21,3.0,147,98.41,60.0,0.0,0.0,0.0,0.0,0.0
react,d0e75dcfe2343bd04055c8cbac2bd351f2f5c16e,False,0.40816491596931836,1,False Positive,1516747618,2,2,1,0.0,15,7,111.0,0,1.0,0.0,4.0,148,99.41,41.5,0.0,0.0,0.0,2.0,0.0
meteor,0ec73ca63a2c22b31b6c31db8e4799fc3d0a9283,False,0.089956854052331,0,True Negative,1516749105,1,1,1,0.0,1,1,60.0,0,9.0,0.15,385.0,3507,1781.74,1297.0,0.0,0.0,0.0,0.0,0.0
meteor,d9d43a7efa67ba6d97b9285c8cafd1e70d9629ae,False,0.09937068606966235,0,True Negative,1516749362,2,14,13,1.0,13,13,28.46,0,17.0,0.14,73.46,3508,1782.74,1064.0,0.0,0.0,0.0,0.0,0.0
webpack,09bf8f549660a1728ee03aa4350960def10b1b5d,False,0.5757781410170187,1,False Positive,1516773353,2,2,2,0.4056389999999999,17,15,153.5,0,5.0,0.93,18.0,5,3.63,2.5,0.0,0.0,0.0,0.0,12.0
webpack,3adf072eeadc77e30c0d09e95240e657c490c848,False,0.35055220721120645,0,True Negative,1516774031,1,1,1,0.0,17,0,0.0,0,0.0,0.0,0.0,6,4.63,2.0,0.0,0.0,0.0,0.0,0.0
three.js,d2af1656d95c943ebce1ba590279d4e612fe57d1,True,0.29517144558215297,0,False Negative,1516776177,1,1,1,0.0,10,162,530.0,0,1.0,5.37,3.0,5,4.45,5.0,0.0,0.0,0.0,0.0,0.0
material-ui,fb46f400b52eb2226eff0ad4a34797946c5075c2,True,0.8892910011129419,1,True Positive,1516779487,2,18,21,0.72596,57,59,167.67,1,65.0,14.85,16.05,1722,993.49,746.0,0.0,0.0,0.0,27.0,2.0
webpack,7de03f2984db98208c2f93193fde926cd0cb83b5,False,0.006680261975677162,0,True Negative,1516779599,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3579,1590.96,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,ac9c8d3d420b27cdfc89b90fc14dcc1c58109ece,False,0.2074163924032711,0,True Negative,1516779723,1,1,1,0.0,2,1,872.0,1,11.0,53.12,132.0,4,2.32,4.0,0.0,0.0,0.0,0.0,0.0
webpack,ad75e44d0217df241a8e63461d460d891c0d7828,False,0.006680261975677162,0,True Negative,1516779913,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3580,1591.95,0.0,0.0,0.0,0.0,0.0,0.0
webpack,b7063092b1f079902514832c00974dc81c1fb53a,False,0.07717986096809945,0,True Negative,1516780063,1,1,1,0.0,1,0,467.0,0,3.0,0.43,99.0,3581,1592.94,1269.0,0.0,0.0,0.0,0.0,0.0
webpack,f2141e13a1dc807dd32561339991d26dcc493eb9,False,0.006680261975677162,0,True Negative,1516780702,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3582,1593.92,0.0,0.0,0.0,0.0,0.0,0.0
webpack,7a1b357aad41dc518502d2e597357af2ccfeec8a,True,0.006680261975677162,0,False Negative,1516780891,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3583,1594.92,0.0,0.0,0.0,0.0,0.0,0.0
webpack,66bd2eab836828661d2c0ae3c49a50a410e5c3b6,False,0.5908741795740605,1,False Positive,1516783189,1,1,4,0.74616,99,74,110.0,0,3.0,12.02,22.75,3584,1595.85,1270.0,0.0,0.0,0.0,0.0,0.0
webpack,9c8098c6350d623b2cb578e7698e8bbe52efeb32,False,0.006680261975677162,0,True Negative,1516783390,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3585,1596.85,0.0,0.0,0.0,0.0,0.0,0.0
webpack,bcbd878ac4ea9ef90b6acab6c695b232e757f753,False,0.24298794659329567,0,True Negative,1516785113,1,1,1,0.0,1,1,276.0,1,3.0,0.59,97.0,53,50.0,41.0,0.0,0.0,0.0,0.0,0.0
anime,27730ba68f12d71399b55ef4849df1e41a4622b7,False,0.8655286824871152,1,False Positive,1516786274,2,7,18,0.105468,840,477,534.94,0,1.0,147.03,12.28,410,236.8,211.0,69.0,2.0,65.0,824.0,203.0
webpack,d6816afddf7373de92daf9eda52ad1cfa05a04ed,False,0.006680261975677162,0,True Negative,1516786558,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3586,1597.75,0.0,0.0,0.0,0.0,0.0,0.0
three.js,65a7e2823e03643d7dee4cc52892d4b136120ad0,True,0.4267273404437186,1,True Positive,1516787251,1,1,1,0.0,31,1,291.0,1,3.0,167.8,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
three.js,eab0344769445ba106924c284b3c166e0a9cc18b,True,0.18311971485986636,0,False Negative,1516787446,1,1,1,0.0,1,31,321.0,1,4.0,0.0,35.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
three.js,f56fef8d97886a1cab2a653b1bfad44eed10e673,False,0.49583783661262765,1,False Positive,1516787648,1,1,1,0.0,29,1,291.0,1,4.0,0.0,36.0,2,2.0,2.0,0.0,0.0,0.0,1.0,0.0
webpack,02f8c9692570400018d71be2e2a541c6b02d1c57,False,0.006680261975677162,0,True Negative,1516789387,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3587,1598.67,0.0,0.0,0.0,0.0,0.0,0.0
webpack,72f904a34b0eedd425abd06c0869404a632b1b57,False,0.10823989409602668,0,True Negative,1516791650,1,1,2,1.0,2,2,196.0,0,1.0,3.39,1.5,3588,1599.6,1271.0,0.0,0.0,0.0,0.0,0.0
anime,29bba591e531ff0ba6bb1d2fe50117077ddbdfb8,False,0.5916500782258982,1,False Positive,1516793421,1,2,1,0.0,153,146,2627.0,0,1.0,0.08,29.0,411,237.77,152.0,0.0,0.0,0.0,0.0,0.0
material-ui,c3afd7bb33fa26e465dc333449e9449a4bb9e7bd,True,0.9039639462910795,1,True Positive,1516795167,2,14,12,0.36798,66,68,221.25,0,51.0,6.87,24.0,463,210.41,80.0,0.0,0.0,0.0,7.0,0.0
webpack,2f4910b4c3995ba94109c67246f159ebb7e87065,True,0.8666479243943624,1,True Positive,1516796241,2,2,32,0.450613,695,912,112.88,0,16.0,56.73,4.94,54,50.98,14.5,0.0,0.0,0.0,1.0,24.0
webpack,cd419d054622c40fd108a35f3c18defd53c36dbb,True,0.9340107643114784,1,True Positive,1516806043,1,6,20,0.409755,314,335,114.7,0,7.0,251.29,13.5,55,51.97,25.0,0.0,0.0,16.0,6.0,23.0
three.js,6e322c1d3b8f1c2db3ffb014dd5e75298bd7a2a8,False,0.001416201384163241,0,True Negative,1516808955,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,677,421.24,9.0,0.0,0.0,0.0,0.0,0.0
three.js,0d1909eb28ff528362320c0c36d00eaafd568e5a,False,0.0009936418736791381,0,True Negative,1516809281,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,11584,3727.12,0.0,0.0,0.0,0.0,0.0,0.0
babel,63d9998aa45387af1216e3514598b54120fc4f1c,False,0.0052884162275654255,0,True Negative,1516809723,1,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three.js,6d25c62fa7149353592b7bed040c14cab43d316b,False,0.3239073641234998,0,True Negative,1516812494,2,11,3,0.146111,4,129,1183.67,0,9.0,34.0,100.0,55,41.08,25.0,0.0,0.0,0.0,6.0,0.0
hyper,dc3155f190d7f72540c85c860b6f715a4befad44,False,0.18968780423765924,0,True Negative,1516818186,1,1,1,0.0,1,1,130.0,1,4.0,56.21,13.0,26,13.88,14.0,0.0,0.0,0.0,0.0,0.0
anime,32ca87abf95feeb928b9b3732ecd65eea86becf7,False,0.6781459796520093,1,False Positive,1516820108,1,3,2,0.105729,150,71,1357.5,0,1.0,0.35,15.0,412,238.64,153.0,0.0,0.0,0.0,0.0,0.0
three.js,b5032dd15b1860640180f60cf9c2bf5438ac08f6,False,0.2200947463021697,0,True Negative,1516821879,1,1,4,1.0,4,4,65.5,0,5.0,0.99,6.25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
babel,ca18ea5e797b6da53854b93cd7b590cfd26a4886,True,0.856755295646411,1,True Positive,1516821962,1,6,12,0.577217,122,63,20.33,0,5.0,22.41,2.75,100,62.71,72.0,0.0,12.0,0.0,40.0,0.0
hyper,4d8d56bfc5841e40133e033f6cfaf85de58f1e8a,False,0.003251565518944266,0,True Negative,1516824091,1,1,1,0.0,0,5,1153.0,0,11.0,11.52,28.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meteor,dfc07025580960ea40833c1340217695ab9601c4,True,0.17897015492854215,0,False Negative,1516824106,4,6,2,0.805983,2,5,520.5,0,14.0,105.46,125.0,164,103.19,46.0,0.0,0.0,0.0,0.0,0.0
webpack,0857defcbe770bde406e9f35715c18ea1d81f51a,False,0.006680261975677162,0,True Negative,1516825757,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3589,1599.61,0.0,0.0,0.0,0.0,0.0,0.0
webpack,bd5e8850fa700c60495deb105111012463a6c941,False,0.006680261975677162,0,True Negative,1516825824,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3590,1600.6,0.0,0.0,0.0,0.0,0.0,0.0
material-ui,e50044fd25c3a1d5b28190ca60eec7089f6417d0,True,0.5154829363024538,1,True Positive,1516826895,2,3,5,0.871049,18,18,63.2,0,11.0,41.2,9.0,1723,993.53,391.5,0.0,0.0,0.0,12.0,0.0
Ghost,80a11280165f6adf9195d3a7fd20f8ec96791ad4,False,0.001382216858603802,0,True Negative,1516830620,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,680,418.52,192.0,0.0,0.0,0.0,0.0,0.0
webpack,042e36aae61365b340b2dd57d7b60f04e4597c91,False,0.002531204821207915,0,True Negative,1516832614,1,3,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3591,1601.4,224.0,0.0,0.0,0.0,0.0,0.0
webpack,ae0dc62b7b4cc1ee3170c8ce3dd581ddcfa46a2a,False,0.0007085126803564781,0,True Negative,1516832726,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3592,1602.4,831.0,0.0,0.0,0.0,0.0,0.0
webpack,998f768d189c3e8ef5a818ea32e9cfbfbced6eab,True,0.9173904127831626,1,True Positive,1516832791,1,26,26,0.610867,178,154,21.62,0,1.0,453.81,1.31,56,52.93,26.0,0.0,0.0,0.0,1.0,0.0
webpack,7a700209742962ec487dad148c9667eb2e8d7a12,True,0.6534015488617938,1,True Positive,1516832809,1,15,15,0.601587,50,52,13.47,0,6.0,228.37,1.07,57,53.93,27.0,0.0,0.0,0.0,0.0,0.0
meteor,070acc01b03397a18fc259837027fa5e244a790d,False,0.0007581732032861092,0,True Negative,1516834075,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3509,1780.96,686.0,0.0,0.0,0.0,0.0,0.0
react,431dca925a9f76b683d2ea5ec4520149ad15ff81,True,0.8439562503465478,1,True Positive,1516835185,1,2,3,0.49976,35,31,751.33,1,26.0,2.44,79.33,149,100.21,22.0,0.0,0.0,0.0,0.0,0.0
meteor,b8663fb14a80f14ad7d2dd85e57fa6e92e0a5feb,False,0.006680261975677162,0,True Negative,1516835267,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3510,1781.92,0.0,0.0,0.0,0.0,0.0,0.0
meteor,0fdec072c5838b2af4608f04e5ef014e86e9771c,False,0.11285841940640966,0,True Negative,1516835492,2,14,13,1.0,13,13,28.46,0,17.0,1.0,73.54,3511,1782.91,1065.0,0.0,0.0,0.0,0.0,0.0
material-ui,a3e213cbfd9254e733b5a91c12571d416529fe5a,False,0.0007694494360933176,0,True Negative,1516835695,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1724,994.35,670.0,0.0,0.0,0.0,0.0,0.0
Ghost,20d1f86fb6ed6538929b3235a429833fbb320e0c,True,0.21079137574384468,0,False Negative,1516838139,1,1,1,0.0,4,3,1585.0,1,5.0,56.51,68.0,681,419.45,498.0,0.0,0.0,0.0,0.0,0.0
pdf.js,53d19b619df13ee4be94a8b06a05231920bb6582,False,0.4230608949280431,1,False Positive,1516838785,1,1,1,0.0,26,10,671.0,0,1.0,49.36,136.0,1112,221.19,142.0,0.0,0.0,0.0,0.0,0.0
react,be51e6a41c096f33acf92a693026b80c98e7ddeb,True,0.9426957728180276,1,True Positive,1516844983,1,4,13,0.349961,278,69,457.15,0,48.0,32.8,43.15,150,101.19,23.0,0.0,2.0,0.0,21.0,16.0
parcel,921781d03473b960a11bac0dcf85f19dfc270732,True,0.5875648232875335,1,True Positive,1516850838,1,3,3,0.113447,23,0,149.33,0,12.0,1.61,14.33,44,40.59,18.0,0.0,0.0,0.0,0.0,0.0
parcel,3d6709142f702a92b04b065de1d05b211855966b,True,0.5851207468664138,1,True Positive,1516850838,2,3,3,0.113447,23,0,149.33,0,12.0,1.61,14.33,45,41.59,13.5,0.0,0.0,0.0,0.0,0.0
parcel,5cc15ec73b703f10877e79fdf489bc83332008df,False,0.005486416873124351,0,True Negative,1516850947,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,13,12.0,6.0,0.0,0.0,0.0,0.0,0.0
parcel,13190753f0f5b92ea0b26af8fd020f348ec59ce2,False,0.005486416873124351,0,True Negative,1516850947,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,14,13.0,7.0,0.0,0.0,0.0,0.0,0.0
parcel,1cd3cf703a80f753386682866534dc96d9a38c6a,False,0.13847376333112055,0,True Negative,1516850967,1,1,1,0.0,1,1,213.0,0,1.0,1.84,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
parcel,26d947a0d651204e04ee894501ad5a027940c782,False,0.14884006052046936,0,True Negative,1516850967,1,1,1,0.0,1,1,213.0,0,1.0,1.84,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
react,87ae211ccd8d61796cfdef138d1e12fb7a74f85d,True,0.9696047644612694,1,True Positive,1516851382,2,8,19,0.247104,1600,108,304.21,0,50.0,7.39,28.68,146,83.87,12.0,0.0,3.0,0.0,71.0,29.0
react,6dabfca5774b9b2ceaa1faf8ad225e6dac016c31,True,0.9041288033206785,1,True Positive,1516858900,1,3,5,0.387229,159,103,616.6,0,24.0,2.28,54.8,151,102.16,24.0,0.0,0.0,0.0,3.0,3.0
babel,0e570eceb223b1bc72e9268fda06adee0f2dad6f,True,0.3388634287865526,0,False Negative,1516864594,1,2,2,0.51657,22,1,121.0,0,13.0,76.38,64.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webpack,b8815a941596c1167b3dcbdc05d082687185e8b3,False,0.47865710473471246,1,False Positive,1516867782,2,2,3,0.95073,17,2,657.67,0,4.0,12.3,47.33,58,54.87,35.0,0.0,0.0,0.0,0.0,0.0
material-ui,465e69c3e056fb075c2cd324cd52642b5bb87dd5,True,0.6179210173302636,1,True Positive,1516868219,2,2,2,0.2166239999999999,28,13,121.5,1,8.0,14.93,17.0,1725,994.7,748.0,0.0,0.0,0.0,0.0,0.0
material-ui,6a5dd9c7e58c97e3af19081fb237dcc2e587728c,True,0.7028337927657059,1,True Positive,1516868251,3,6,5,0.626472,27,36,291.0,0,28.0,3.2,44.2,1726,995.69,537.6669999999998,0.0,0.0,1.0,0.0,0.0
material-ui,e6175ea8c2a98c4a25b8ef6bb9a045ffd0001800,True,0.9333548607132964,1,True Positive,1516868296,4,14,22,0.526468,156,65,90.5,0,29.0,14.61,9.27,1727,996.69,451.0,0.0,0.0,0.0,13.0,0.0
material-ui,5aac06d67f9be64755a478a68656572105af5da6,False,0.33751514180405245,0,True Negative,1516870050,1,1,1,0.0,3,2,85.0,1,4.0,11.85,17.0,464,211.14,144.0,0.0,0.0,0.0,2.0,0.0
babel,b0d8c62d1c7b3ed89bcecc5499078fb3f0784366,False,0.7610611044165592,1,False Positive,1516871882,1,2,2,0.310917,18,2,131.5,1,14.0,0.08,64.5,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
babel,1da831baa4f3b21dd6802ed6c1b2234665c3eb71,False,0.18186511889253962,0,True Negative,1516872381,1,1,1,0.0,1,1,138.0,0,6.0,0.01,9.0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0
three.js,d9826e829ff929194f3fe1f575cc9503fd8a0293,False,0.22783217734921712,0,True Negative,1516874237,1,1,1,0.0,5,0,3501.0,1,6.0,24.82,212.0,24,19.13,22.0,0.0,0.0,0.0,1.0,0.0
three.js,be6bd29fd1461c5c6158abefed385271a386117b,False,0.15672168293351152,0,True Negative,1516874761,1,1,1,0.0,3,3,189.0,0,4.0,131.98,46.0,678,421.64,349.0,0.0,0.0,0.0,0.0,0.0
three.js,09a967d3949b69fff25396ae2084c696ad031186,False,0.2774822417422331,0,True Negative,1516876204,1,1,1,0.0,5,2,3506.0,0,7.0,0.02,213.0,25,20.13,23.0,0.0,0.0,0.0,2.0,0.0
webpack,c963e3db54adef8e1e3aea4383e09fa472131106,False,0.006680261975677162,0,True Negative,1516877253,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3593,1602.09,0.0,0.0,0.0,0.0,0.0,0.0
webpack,af8de036b222bd091852b54c997e473a4fd27afd,False,0.44681587070618395,1,False Positive,1516885010,1,1,2,1.0,30,20,311.5,0,5.0,2.32,46.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serverless,6aac1074dfb5adc64576ac4f8675797de7e70c80,False,0.009131372051461736,0,True Negative,1516886860,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,242,172.77,0.0,0.0,0.0,0.0,0.0,0.0
Ghost,fe461da110c6ae9ad5a3fe9c399a44b478c8d5d0,True,0.4542688429857259,1,True Positive,1516899268,1,4,8,0.315662,18,119,355.62,0,15.0,126.12,50.12,682,419.91,499.0,0.0,0.0,0.0,0.0,0.0
meteor,1b34b81c7539c9cf2f5914243baedd9cc168e004,True,0.552814378703208,1,True Positive,1516902433,1,1,4,0.677778,43,7,6.0,1,4.0,0.7,38.75,3512,1781.72,1300.0,0.0,0.0,0.0,4.0,0.0
webpack,c26c872bb2f7e963ad7791a2056f97b235c52fa8,True,0.7816643452361375,1,True Positive,1516902756,3,5,8,0.360038,51,3,47.12,0,3.0,0.92,16.38,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
meteor,bba2fc7bc54fb6e9279fa6ae9aa7a101a05c9022,False,0.006680261975677162,0,True Negative,1516902963,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,3513,1782.7,0.0,0.0,0.0,0.0,0.0,0.0
serverless,92f0392f9d46d51e5d890d2292e75db7d22ca879,False,0.0053133057219868374,0,True Negative,1516903633,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdf.js,d33c763dd526c56f92acc95f95a2b5b7870d7d4d,False,0.20504141861055,0,True Negative,1516904854,1,1,2,0.734496,2,8,1433.5,1,3.0,17.18,145.5,1552,636.61,523.0,0.0,0.0,0.0,0.0,1.0
three.js,620ac495e722c4f8a6a38aa6008503205e7a7729,False,0.2095505970257772,0,True Negative,1516908086,1,1,1,0.0,1,0,2577.0,1,39.0,2.95,1616.0,679,422.33,260.0,0.0,0.0,0.0,0.0,0.0
material-ui,daf62c3e7cb861de0304404e6cdbe73946c2ded1,False,0.0007694494360933176,0,True Negative,1516916853,1,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1728,996.71,674.0,0.0,0.0,0.0,0.0,0.0
react,d3b183c32326cacc29efea43ca9300a17ed4aca0,True,0.9458712190572521,1,True Positive,1516919453,1,6,18,0.280961,231,15,601.17,1,35.0,7.42,21.44,152,103.02,25.0,0.0,16.0,0.0,132.0,12.0
material-ui,b91eea47c1ec9c73f0cc4241328225167a2ab2c1,False,0.12855846919016375,0,True Negative,1516920002,3,4,1,0.0,1,0,82.0,0,17.0,14.38,129.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
